PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,AG_ECO9,EPA_REG,STATE,SAMPLE_TYPE,FLAG,CAL_INST_ID,CAL_INST_MODEL,COND_STD1_DESC,COND_STD1_VALUE,COND_STD2_DESC,COND_STD2_VALUE,CONDUCTIVITY,CORRECTED,DO,DO_CALIBRATION_UNITS,DO_CALIBRATION_VALUE,DO_DISPLAYED_UNITS,DO_DISPLAYED_VALUE,DO_ELEVATION,DO_PRESSURE,FIELD_MEASUREMENT_REVIEW,LOCATION,OTH_LOCATION,PH,PH_STD1_DESC,PH_STD1_VALUE,PH_STD2_DESC,PH_STD2_VALUE,TEMP_SENSOR,TEMP_THERMOMETER,TEMPERATURE,TIME
1/26/2021,2013186,NRS18_KS_10140,8/7/2018,1,SPL,Region_07,KS,CALIB,,Short Cord,YSI ProDSS,Fisher,1408,,,,,,PERCENT,95,PERCENT,95.9,,722.4,,,,,Fisher,7,Fisher,10,26,27,,
1/26/2021,2013186,NRS18_KS_10140,8/7/2018,1,SPL,Region_07,KS,FIELDMEAS,,,,,,,,241,Y,5.37,,,,,,,Y,OTHER,J,7.27,,,,,,,24.4,15:12
1/26/2021,2013187,NRS18_PA_10023,8/8/2018,1,NAP,Region_03,PA,CALIB,,17F103674,YSI ProDSS,445,445,1000,1000,,,,PERCENT,100.6,PERCENT,98.5,,739.3,,,,,7,7,10,10,,,,
1/26/2021,2013187,NRS18_PA_10023,8/8/2018,1,NAP,Region_03,PA,CALIB,TEMP_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,,,,,19.5,19.1,,
1/26/2021,2013187,NRS18_PA_10023,8/8/2018,1,NAP,Region_03,PA,FIELDMEAS,,,,,,,,367.5,Y,7.32,,,,,,,Y,A,,8.15,,,,,,,25.1,8:18
1/26/2021,2013188,NRS18_AL_10010,8/8/2018,2,CPL,Region_04,AL,CALIB,,15A101407,YSI PRO DSS,1413 uS/cm,1410 uS/cm,,,,,,PERCENT,100.2,PERCENT,100.2,,761.4,,,,,7,7,4,3.94,25.1,25,,
1/26/2021,2013188,NRS18_AL_10010,8/8/2018,2,CPL,Region_04,AL,FIELDMEAS,,,,,,,,45.8,Y,7.15,,,,,,,Y,A,,7.42,,,,,,,29.5,9:21
1/26/2021,2013189,NRS18_AR_10009,8/8/2018,1,CPL,Region_06,AR,CALIB,,220385,YSI Pro DSS,KCl Standard,1409,,,,,,PERCENT,99.6,PERCENT,99.6,,758.9,,,,,7 Buffer,7,4 Buffer,4,23.6,23.7,,
1/26/2021,2013189,NRS18_AR_10009,8/8/2018,1,CPL,Region_06,AR,FIELDMEAS,,,,,,,,246.3,Y,4.6,,,,,,,Y,X,,7.19,,,,,,,26.5,8:57
1/26/2021,2013190,NRS18_CT_10017,8/7/2018,1,NAP,Region_01,CT,CALIB,,13D101095/13E101282,YSI EXO HH/YSI Sonde EXO 1,1411,1411,,,,,,PERCENT,100,PERCENT,99.4,,750.6,,,,,7,7.08,10,10,19.4,19.7,,
1/26/2021,2013190,NRS18_CT_10017,8/7/2018,1,NAP,Region_01,CT,FIELDMEAS,,,,,,,,272.2,Y,7.47,,,,,,,Y,X,,6.95,,,,,,,23.6,9:39
1/26/2021,2013191,NRS18_OK_10036,8/8/2018,1,SAP,Region_06,OK,CALIB,,07L101231,YSI Pro DSS,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2013191,NRS18_OK_10036,8/8/2018,1,SAP,Region_06,OK,CALIB,COND_CALIBRATION_COMMENT,,,,10000,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2013191,NRS18_OK_10036,8/8/2018,1,SAP,Region_06,OK,CALIB,DO_CALIBRATION_COMMENT,,,,,,,,,,,,,,,738.3,,,,,,,,,,,,
1/26/2021,2013191,NRS18_OK_10036,8/8/2018,1,SAP,Region_06,OK,CALIB,PH_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,,7,,10,,,,
1/26/2021,2013191,NRS18_OK_10036,8/8/2018,1,SAP,Region_06,OK,CALIB,TEMP_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2013191,NRS18_OK_10036,8/8/2018,1,SAP,Region_06,OK,FIELDMEAS,,,,,,,,46,Y,6.2,,,,,,,Y,OTHER,A,7.19,,,,,,,31.3,14:21
1/26/2021,2013192,NRS18_FL_10042,8/7/2018,1,CPL,Region_04,FL,CALIB,,10102030,Ysi pro plus,1000,1002,,,,,,mg/L,7.41,mg/L,7.41,,763.9,,,,,pH4,4.01,pH7,7.02,,,,
1/26/2021,2013192,NRS18_FL_10042,8/7/2018,1,CPL,Region_04,FL,FIELDMEAS,,,,,,,,356.09,N,3.3,,,,,,,Y,A,,8.18,,,,,,,30,10:10
1/26/2021,2013193,NRS18_CT_10004,8/8/2018,1,NAP,Region_01,CT,CALIB,,18D100941,YSI Professional Plus,1000,1000,,,,,,PERCENT,94.4,PERCENT,100.5,,755,,,,,7,7,,,24.5,,,
1/26/2021,2013193,NRS18_CT_10004,8/8/2018,1,NAP,Region_01,CT,FIELDMEAS,,,,,,,,450.35,N,6.69,,,,,,,Y,A,,6.87,,,,,,,28.1,12:02
1/26/2021,2013194,NRS18_OR_10022,8/8/2018,1,WMT,Region_10,OR,CALIB,,105753,YSI proDSS,100,99.4,1000,990,,,,mg/L,8.53,mg/L,8.48,,736.2,,,,,7.01,7.07,10.02,10.02,,,,
1/26/2021,2013194,NRS18_OR_10022,8/8/2018,1,WMT,Region_10,OR,FIELDMEAS,,,,,,,,48.7,Y,8.63,,,,,,,Y,X,,7.62,,,,,,,21.3,10:35
1/26/2021,2013195,NRS18_GA_10004,8/8/2018,1,CPL,Region_04,GA,CALIB,,65818,Hydrolab MS5,Dry probe,0,500 uS standard,500,,,,PERCENT,100,PERCENT,100.2,,764,,,,,pH 7 standard,7,pH 4 standard,4,28.83,29,,
1/26/2021,2013195,NRS18_GA_10004,8/8/2018,1,CPL,Region_04,GA,FIELDMEAS,,,,,,,,47.8,Y,7.56,,,,,,,Y,X,,7.2,,,,,,,24.77,10:48
1/26/2021,2013196,NRS18_CO_10061,8/6/2018,1,SPL,Region_08,CO,CALIB,,2,HACH HQ30D,Standard 1000,1056,,,,,,PERCENT,100,PERCENT,100,1523,,,,,,Standard 7.00,6.99,Standard 10.01,10.02,,,,
1/26/2021,2013196,NRS18_CO_10061,8/6/2018,1,SPL,Region_08,CO,FIELDMEAS,,,,,,,,954,Y,9.52,,,,,,,Y,A,,8.15,,,,,,,22.5,11:56
1/26/2021,2013197,NRS18_IL_10042,8/7/2018,1,TPL,Region_05,IL,CALIB,,15D100182,YSI PRO DSS,STD 1409,1409,,,,,,PERCENT,99,PERCENT,99.1,,752.3,,,,,pH 10,10,pH 4,4,23.3,23.3,,
1/26/2021,2013197,NRS18_IL_10042,8/7/2018,1,TPL,Region_05,IL,FIELDMEAS,,,,,,,,251.1,Y,4.58,,,,,,,Y,A,,7.33,,,,,,,25.7,10:32
1/26/2021,2013198,NRS18_VA_RF005,8/8/2018,1,,Region_03,VA,CALIB,,VA17E1Q1250,YSI EXO1,1413,1413,,,,,,mg/L,8.55,mg/L,8.55,,736,,,,,7,7,10,10,21.3,,,
1/26/2021,2013198,NRS18_VA_RF005,8/8/2018,1,,Region_03,VA,FIELDMEAS,,,,,,,,83.4,Y,8.9,,,,,,,Y,A,,7.1,,,,,,,23.3,10:03
1/26/2021,2013199,NRS18_SD_10034,8/8/2018,1,TPL,Region_08,SD,CALIB,,18c101657,YSI EXO,Sd health labtqfgh sbscshaf,1410,,,,,,PERCENT,95.4,PERCENT,95.3,,725.4,,,,,Oakton,7,Oakton,10.01,25.019,25.019,,
1/26/2021,2013199,NRS18_SD_10034,8/8/2018,1,TPL,Region_08,SD,FIELDMEAS,,,,,,,,2351,Y,3.48,,,,,,,Y,X,,7.58,,,,,,,21.656,10:03
1/26/2021,2013200,NRS18_OH_10008,8/8/2018,1,TPL,Region_05,OH,CALIB,,560958,In situ SmarTROLL,Quickcal,7864.9,,,,,,mg/L,7.9,mg/L,7.75,,,,,,,Quickcal,7,,,24.15,23.97,,
1/26/2021,2013200,NRS18_OH_10008,8/8/2018,1,TPL,Region_05,OH,FIELDMEAS,,,,,,,,677.99,N,7.66,,,,,,,Y,A,,8.04,,,,,,,26.61,13:00
1/26/2021,2013201,NRS18_ND_10035,8/8/2018,1,TPL,Region_08,ND,CALIB,,17D105911,YSI Exo,1413 nddoh conductivity solution,1412,1008 nddoh conductivity solution,1008,,,,PERCENT,95,PERCENT,95.7,,727.3,,,,,7.0 fisher scientific,7,10.0 fisher scientific,10,21,21.1,,
1/26/2021,2013201,NRS18_ND_10035,8/8/2018,1,TPL,Region_08,ND,FIELDMEAS,,,,,,,,1818,Y,7.3,,,,,,,Y,X,,7.74,,,,,,,20.87,9:32
1/26/2021,2013202,NRS18_CA_10020,8/6/2018,2,XER,Region_09,CA,CALIB,,3,YSI 6600,7,7.001,,,,,,PERCENT,100,PERCENT,99,,752.4,,,,,7,7.02,10,10.04,17.4,17.4,,
1/26/2021,2013202,NRS18_CA_10020,8/6/2018,2,XER,Region_09,CA,FIELDMEAS,,,,,,,,22.78,N,10.04,,,,,,,Y,A,,7.96,,,,,,,12.95,10:00
1/26/2021,2013203,NRS18_CA_10055,8/8/2018,1,XER,Region_09,CA,CALIB,,3,YSI 6600,7,7.004,,,,,,PERCENT,100,PERCENT,99.6,,756.6,,,,,7,7,10,10,17.4,17.4,,
1/26/2021,2013203,NRS18_CA_10055,8/8/2018,1,XER,Region_09,CA,FIELDMEAS,,,,,,,,148.56,N,8.74,,,,,,,Y,A,,7.64,,,,,,,20.47,8:17
1/26/2021,2013204,NRS18_MD_10014,8/9/2018,1,SAP,Region_03,MD,CALIB,,,Hydrolab,29.2,30.7,72,72.4,,,,mg/L,8.35,mg/L,8.4,,752.3,,,,,7,7.04,10,9.94,23.9,,,
1/26/2021,2013204,NRS18_MD_10014,8/9/2018,1,SAP,Region_03,MD,FIELDMEAS,,,,,,,,503.63,N,8.23,,,,,,,Y,X,,7.33,,,,,,,23.4,9:40
1/26/2021,2013205,NRS18_AL_10019,8/9/2018,1,CPL,Region_04,AL,CALIB,,15A101407,YSI Pro DSS,1413,1413,,,,,,PERCENT,99.1,PERCENT,98.6,,753.1,,,,,4,3.98,7,7.03,25.1,25,,
1/26/2021,2013205,NRS18_AL_10019,8/9/2018,1,CPL,Region_04,AL,FIELDMEAS,,,,,,,,10.6,Y,7.96,,,,,,,Y,X,,6.23,,,,,,,22.5,9:25
1/26/2021,2013206,NRS18_OR_10071,8/9/2018,1,WMT,Region_10,OR,CALIB,,105753,YSI pro DSS,100,100.9,1000,990,,,,mg/L,8.51,mg/L,8.45,,732.2,,,,,7.02,7.12,10.06,10.13,,,,
1/26/2021,2013206,NRS18_OR_10071,8/9/2018,1,WMT,Region_10,OR,FIELDMEAS,,,,,,,,63,Y,9.42,,,,,,,Y,X,,7.54,,,,,,,15.8,10:57
1/26/2021,2013207,NRS18_PA_10032,8/8/2018,1,NAP,Region_03,PA,CALIB,,unit 1,In Situ SmarTROLL,QuickCal,7180-8000,,,,,,PERCENT,100,PERCENT,100,,,,,,,QuickCal,7,,,31.06,30,,
1/26/2021,2013207,NRS18_PA_10032,8/8/2018,1,NAP,Region_03,PA,FIELDMEAS,,,,,,,,19.14,N,7.72,,,,,,,Y,X,,8.01,,,,,,,22.61,11:33
1/26/2021,2013208,NRS18_VT_10018,8/9/2018,1,NAP,Region_01,VT,CALIB,,0312-0031,Hydrolab Compact MS,Air,0,Ricca buffer,500,,,,PERCENT,100,PERCENT,99.9,,737,,,,,Fisher buffer,7,Fisher buffer,4,18.61,19.1,,
1/26/2021,2013208,NRS18_VT_10018,8/9/2018,1,NAP,Region_01,VT,FIELDMEAS,,,,,,,,211.2,Y,6.78,,,,,,,Y,X,,7.78,,,,,,,23.4,9:25
1/26/2021,2013209,NRS18_RI_10006,8/9/2018,1,NAP,Region_01,RI,CALIB,,18D100941,YSI Professional Plus,1000,1000,,,,,,PERCENT,99,PERCENT,99.2,,755.8,,,,,7,7,,,27.8,,,
1/26/2021,2013209,NRS18_RI_10006,8/9/2018,1,NAP,Region_01,RI,FIELDMEAS,,,,,,,,260.56,N,6.28,,,,,,,Y,A,,6.33,,,,,,,26.1,8:45
1/26/2021,2013210,NRS18_VT_10009,8/7/2018,1,NAP,Region_01,VT,CALIB,,0312-0031,Compact MS,Air,0,Ricca buffer,500,,,,PERCENT,100,PERCENT,99.9,,743,,,,,Fisher buffer,7,Fisher buffer,4,18.61,19.1,,
1/26/2021,2013210,NRS18_VT_10009,8/7/2018,1,NAP,Region_01,VT,FIELDMEAS,,,,,,,,318,Y,7.26,,,,,,,Y,X,,8.04,,,,,,,20.07,9:53
1/26/2021,2013211,NRS18_VT_10012,8/7/2018,1,NAP,Region_01,VT,CALIB,,0312-0031,Hydrolab Compact MS,Air,0,Ricca buffer,500,,,,PERCENT,100,PERCENT,99.5,,757.9,,,,,Fisher buffer,4,Fisher buffer,7,19.1,18.61,,
1/26/2021,2013211,NRS18_VT_10012,8/7/2018,1,NAP,Region_01,VT,FIELDMEAS,,,,,,,,243.4,Y,7.46,,,,,,,Y,X,,7.93,,,,,,,19.52,13:34
1/26/2021,2013212,NRS18_AR_10014,8/9/2018,1,SAP,Region_06,AR,CALIB,,220385,YSI Pro DSS,KCl Standard,1409,,,,,,PERCENT,98.4,PERCENT,98.4,,747.9,,,,,7 Buffer,7,4 Buffer,4,23.6,23.7,,
1/26/2021,2013212,NRS18_AR_10014,8/9/2018,1,SAP,Region_06,AR,FIELDMEAS,,,,,,,,30.9,Y,7.4,,,,,,,Y,X,,7.19,,,,,,,25.9,10:07
1/26/2021,2013213,NRS18_IL_10037,8/9/2018,1,SAP,Region_05,IL,CALIB,,15D100182,YSI PRO DSS,STD 1409,1409,,,,,,PERCENT,99.2,PERCENT,99.3,,753.9,,,,,pH 10,10,pH4,4,23.3,23.3,,
1/26/2021,2013213,NRS18_IL_10037,8/9/2018,1,SAP,Region_05,IL,FIELDMEAS,,,,,,,,270.2,Y,5.88,,,,,,,Y,A,,7.43,,,,,,,27.9,11:37
1/26/2021,2013214,NRS18_PA_10019,8/9/2018,1,SAP,Region_03,PA,CALIB,,unit 1,In Situ SmarTROLL,QuickCal,7180-8000,,,,,,PERCENT,100,PERCENT,100,,,,,,,QuickCal,7,,,31.06,30,,
1/26/2021,2013214,NRS18_PA_10019,8/9/2018,1,SAP,Region_03,PA,FIELDMEAS,,,,,,,,306.1,N,8.29,,,,,,,Y,X,,7.24,,,,,,,20.11,11:37
1/26/2021,2013215,NRS18_WI_10046,8/8/2018,1,UMW,Region_05,WI,CALIB,,18E101074,YSI PROFESSIONAL SERIES,1000,1001,,,,,,PERCENT,102.8,mg/L,99.9,,725,,,,,7.02,7.01,10.05,10.04,,,,
1/26/2021,2013215,NRS18_WI_10046,8/8/2018,1,UMW,Region_05,WI,FIELDMEAS,,,,,,,,280.3,Y,11.51,,,,,,,Y,X,,8.33,,,,,,,19.7,10:20
1/26/2021,2013216,NRS18_WI_10263,8/9/2018,1,UMW,Region_05,WI,CALIB,,18E101074,YSI PROFESSIONAL SERIES,1000,987,,,,,,PERCENT,102.8,mg/L,100.1,,735.3,,,,,7.01,7.01,10.03,10.03,,,,
1/26/2021,2013216,NRS18_WI_10263,8/9/2018,1,UMW,Region_05,WI,FIELDMEAS,,,,,,,,504.9,Y,9.84,,,,,,,Y,X,,7.84,,,,,,,14.7,8:48
1/26/2021,2013217,NRS18_UT_10435,8/7/2018,1,XER,Region_08,UT,CALIB,,468563,In-Situ Inc SmarTroll MP,SPC calibration solution,500,,,,,,,,,,,,,,,,pH calibration solution,7,pH calibration solution,10,,,,
1/26/2021,2013217,NRS18_UT_10435,8/7/2018,1,XER,Region_08,UT,CALIB,DO_CALIBRATION_COMMENT,,,,,,,,,,PERCENT,100,PERCENT,100.16,,,,,,,,,,,,,,
1/26/2021,2013217,NRS18_UT_10435,8/7/2018,1,XER,Region_08,UT,CALIB,TEMP_CALIBRATION_COMMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2021,2013217,NRS18_UT_10435,8/7/2018,1,XER,Region_08,UT,FIELDMEAS,,,,,,,,351.94,Y,,,,,,,,Y,A,,8.45,,,,,,,20.61,16:49
1/26/2021,2013217,NRS18_UT_10435,8/7/2018,1,XER,Region_08,UT,FIELDMEAS,DO_MEASUREMENT_COMMENT,,,,,,,,,8.18,,,,,,,,,,,,,,,,,,
1/26/2021,2013218,NRS18_TX_10036,8/9/2018,1,CPL,Region_06,TX,CALIB,,17H102988,YSI ProDSS,1000@25C,1000,,,,,,PERCENT,100.2,PERCENT,100.2,13,761.7,,,,,7.00@22.6C,7,10.03@22.6C,10.03,21.2,21.38,,
1/26/2021,2013218,NRS18_TX_10036,8/9/2018,1,CPL,Region_06,TX,FIELDMEAS,,,,,,,,71.7,Y,7.28,,,,,,,Y,A,,7.01,,,,,,,26.4,10:08
1/26/2021,2013219,NRS18_ID_10042,8/9/2018,1,XER,Region_10,ID,CALIB,,4.11847E+11,HQ40D,200,199,,,,,,PERCENT,100,PERCENT,100,641,,,,,,4.01,4,7,7,,,,
1/26/2021,2013219,NRS18_ID_10042,8/9/2018,1,XER,Region_10,ID,FIELDMEAS,,,,,,,,437,Y,8.48,,,,,,,Y,A,,8.38,,,,,,,22.9,10:51
1/26/2021,2013220,NRS18_FL_10012,8/9/2018,1,CPL,Region_04,FL,CALIB,,10102030,YSI Pro Plus,1000,1002,,,,,,mg/L,7.79,mg/L,7.79,,764.1,,,,,pH4,4.01,pH7,7.02,,,,
1/26/2021,2013220,NRS18_FL_10012,8/9/2018,1,CPL,Region_04,FL,FIELDMEAS,,,,,,,,502.15,N,3.3,,,,,,,Y,A,,7.69,,,,,,,28.6,10:19
1/26/2021,2013221,NRS18_AR_10015,8/10/2018,1,SAP,Region_06,AR,CALIB,,220385,YSI Pro DSS,KCl Standard,1409,,,,,,PERCENT,98.6,,98.6,,749.8,,,,,7 Buffer,7,4 Buffer,4,23.6,23.7,,
1/26/2021,2013221,NRS18_AR_10015,8/10/2018,1,SAP,Region_06,AR,FIELDMEAS,,,,,,,,58.3,Y,6.89,,,,,,,Y,A,,7.8,,,,,,,27.3,9:08
1/26/2021,2013222,NRS18_AL_10009,8/10/2018,2,CPL,Region_04,AL,CALIB,,15A101407,YSI PRO DSS,1413,1413 uS/cm,,,,,,PERCENT,99.9,PERCENT,99.9,,759,,,,,7,7,4,4,25.1,25,,
1/26/2021,2013222,NRS18_AL_10009,8/10/2018,2,CPL,Region_04,AL,FIELDMEAS,,,,,,,,27.9,Y,7.58,,,,,,,Y,X,,6.38,,,,,,,24.6,8:52
1/26/2021,2013223,NRS18_RI_10199,8/10/2018,1,NAP,Region_01,RI,CALIB,,18D100941,YSI Professional Plus,1000,1005,,,,,,PERCENT,89.5,PERCENT,99.5,,755.5,,,,,7,7,,,18.9,,,
1/26/2021,2013223,NRS18_RI_10199,8/10/2018,1,NAP,Region_01,RI,FIELDMEAS,,,,,,,,624.61,N,7.6,,,,,,,Y,X,,5.63,,,,,,,19.8,9:40
1/26/2021,2013225,NRS18_CO_10026,8/8/2018,1,XER,Region_08,CO,CALIB,,2,HACH HQ30D,Standard 1000,947,,,,,,PERCENT,100,PERCENT,100,1935,,,,,,Standard 7.00,7,Standard 10.01,10.04,,,,
1/26/2021,2013225,NRS18_CO_10026,8/8/2018,1,XER,Region_08,CO,FIELDMEAS,,,,,,,,265,Y,10.75,,,,,,,Y,A,,8.84,,,,,,,21.9,11:10
1/26/2021,2013226,NRS18_CO_10002,8/9/2018,2,XER,Region_08,CO,CALIB,,2,HACH HQ30D,Standard 1000,1137,,,,,,PERCENT,100,PERCENT,100,,,,,,,Standard 7.00,6.98,Standard 10.01,9.95,,,,
1/26/2021,2013226,NRS18_CO_10002,8/9/2018,2,XER,Region_08,CO,FIELDMEAS,,,,,,,,774,Y,8.84,,,,,,,Y,A,,8.74,,,,,,,19.9,10:45
1/26/2021,2013227,NRS18_CO_10003,8/10/2018,2,WMT,Region_08,CO,CALIB,,1,Hq30d,Standard,1000,,,,,,PERCENT,100,PERCENT,100,3095,,,,,,Ph solution,7,Ph solution,10,12.5,12.5,,
1/26/2021,2013227,NRS18_CO_10003,8/10/2018,2,WMT,Region_08,CO,FIELDMEAS,,,,,,,,40.1,Y,7.11,,,,,,,Y,OTHER,K,7.47,,,,,,,11.6,
1/26/2021,2013227,NRS18_CO_10003,8/10/2018,2,WMT,Region_08,CO,FIELDMEAS,TIME_MEASUREMENT_COMMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,10:31
1/26/2021,2013228,NRS18_AR_10001,8/12/2018,1,SAP,Region_06,AR,CALIB,,220385,YSI Pro DSS,KCl Standard,1409,,,,,,PERCENT,99.5,PERCENT,99.5,,757.1,,,,,7 Buffer,7,4 Buffer,4,23.6,23.7,,
1/26/2021,2013228,NRS18_AR_10001,8/12/2018,1,SAP,Region_06,AR,FIELDMEAS,,,,,,,,31,Y,7.8,,,,,,,Y,X,,6.44,,,,,,,25.2,9:07
1/26/2021,2013229,NRS18_IL_11563,8/12/2018,1,TPL,Region_05,IL,CALIB,,15D100182,YSI PRO DSS,STD 1409,1409,,,,,,PERCENT,99.4,PERCENT,99.3,,755.6,,,,,pH 10,10,pH 4,4,26.9,23.3,,
1/26/2021,2013229,NRS18_IL_11563,8/12/2018,1,TPL,Region_05,IL,FIELDMEAS,,,,,,,,492.5,Y,7.52,,,,,,,Y,A,,7.89,,,,,,,28.1,13:51
1/26/2021,2013230,NRS18_CO_10055,8/12/2018,1,WMT,Region_08,CO,CALIB,,1,Hq30d,Standard,1000,,,,,,PERCENT,100,PERCENT,100,2984,,,,,,pH solution,7,pH solution,10,12.5,12.5,,
1/26/2021,2013230,NRS18_CO_10055,8/12/2018,1,WMT,Region_08,CO,FIELDMEAS,,,,,,,,102.8,Y,7.87,,,,,,,Y,X,,7.6,,,,,,,11,10:55
1/26/2021,2013231,NRS18_CO_10005,8/13/2018,1,SPL,Region_08,CO,CALIB,,1,Hq30d,Standard,1000,,,,,,PERCENT,100,PERCENT,100,1518,,,,,,pH solution,7,pH solution,10,12.5,12.5,,
1/26/2021,2013231,NRS18_CO_10005,8/13/2018,1,SPL,Region_08,CO,FIELDMEAS,,,,,,,,514,Y,11.13,,,,,,,Y,X,,8.45,,,,,,,22.5,10:36
1/26/2021,2013232,NRS18_TX_10050,8/13/2018,1,CPL,Region_06,TX,CALIB,,17H102988,YSI PoDSS,1000@25C,1000,,,,,,PERCENT,100.1,PERCENT,100.1,66,760.6,,,,,7.00@27.2C,7,9.98@27.5C,9.98,21.9,22.04,,
1/26/2021,2013232,NRS18_TX_10050,8/13/2018,1,CPL,Region_06,TX,FIELDMEAS,,,,,,,,635,Y,6.7,,,,,,,Y,X,,7.98,,,,,,,28.9,10:34
1/26/2021,2013234,NRS18_NJ_10001,8/13/2018,1,SAP,Region_02,NJ,CALIB,,15A101409,YSI ProDSS,1.413 mS/cm,1.413 mS/cm,,,,,,PERCENT,99.6,PERCENT,99.6,,757.3,,,,,pH 7,7,pH 4,4,21.7,21.7,,
1/26/2021,2013234,NRS18_NJ_10001,8/13/2018,1,SAP,Region_02,NJ,FIELDMEAS,,,,,,,,746,Y,8.6,,,,,,,Y,X,,8.02,,,,,,,21.1,8:03
1/26/2021,2013235,NRS18_NE_10004,8/13/2018,1,SPL,Region_07,NE,CALIB,,326909-4,YSI ProDSS,1413,1413,,,,,,PERCENT,100,PERCENT,100,,722,,,,,7,7,10,10,21.3,,,
1/26/2021,2013235,NRS18_NE_10004,8/13/2018,1,SPL,Region_07,NE,FIELDMEAS,,,,,,,,678,Y,7.51,,,,,,,Y,X,,8.35,,,,,,,21.3,9:44
1/26/2021,2013236,NRS18_IL_10036,8/13/2018,1,CPL,Region_05,IL,CALIB,,15D100182,YSI PRO DSS,STD 1409,1409,,,,,,PERCENT,99.5,PERCENT,99.2,,755.6,,,,,pH 10,10,pH 4,4,26.7,23.3,,
1/26/2021,2013236,NRS18_IL_10036,8/13/2018,1,CPL,Region_05,IL,FIELDMEAS,,,,,,,,497.3,Y,6.1,,,,,,,Y,A,,7.76,,,,,,,25.7,10:33
1/26/2021,2013237,NRS18_OR_10002,8/13/2018,2,WMT,Region_10,OR,CALIB,,105753,YSI Pro DSS,1000,989,,,,,,mg/L,8.5,mg/L,8.43,,749.2,,,,,7.02,6.98,10.06,10.04,,,,
1/26/2021,2013237,NRS18_OR_10002,8/13/2018,2,WMT,Region_10,OR,FIELDMEAS,,,,,,,,36.4,Y,11.19,,,,,,,Y,A,,7.8,,,,,,,14.9,14:54
1/26/2021,2013238,NRS18_CO_10014,8/10/2018,2,XER,Region_08,CO,CALIB,,2,HACH HQ30D,Standard,1120,,,,,,PERCENT,100,PERCENT,100,1337,,,,,,Standard 7,6.99,Standard 10.01,9.95,,,,
1/26/2021,2013238,NRS18_CO_10014,8/10/2018,2,XER,Region_08,CO,FIELDMEAS,,,,,,,,992,Y,15.55,,,,,,,Y,A,,9.09,,,,,,,26.1,14:30
1/26/2021,2013239,NRS18_CO_10977,8/13/2018,1,SPL,Region_08,CO,CALIB,,2,Hach HQ30d,Standard 1000,1064,,,,,,PERCENT,100,PERCENT,100,1405,,,,,,Standard 7,6.99,Standard 10.01,9.98,,,,
1/26/2021,2013239,NRS18_CO_10977,8/13/2018,1,SPL,Region_08,CO,FIELDMEAS,,,,,,,,170.1,Y,8.8,,,,,,,Y,X,,8.67,,,,,,,16.7,10:51
1/26/2021,2013240,NRS18_MD_10008,8/13/2018,1,SAP,Region_03,MD,CALIB,,660634,Hydrolab quanta,72,72.7,29.2,29.5,,,,mg/L,7.96,mg/L,7.95,,930,,,,,7,6.94,4,3.77,22.3,,,
1/26/2021,2013240,NRS18_MD_10008,8/13/2018,1,SAP,Region_03,MD,FIELDMEAS,,,,,,,,130.04,N,6.99,,,,,,,Y,X,,5.84,,,,,,,20.03,9:07
1/26/2021,2013241,NRS18_VT_10017,8/14/2018,1,NAP,Region_01,VT,CALIB,,0312-0031,Hydrolab Compact MS,Air,0,Ricca buffer,500,,,,,,,,,,,,,,Fisher buffer,7,Fisher buffer,4,18.61,19.1,,
1/26/2021,2013241,NRS18_VT_10017,8/14/2018,1,NAP,Region_01,VT,CALIB,DO_CALIBRATION_COMMENT,,,,,,,,,,PERCENT,100,PERCENT,100.1,,749.1,,,,,,,,,,,,
1/26/2021,2013241,NRS18_VT_10017,8/14/2018,1,NAP,Region_01,VT,FIELDMEAS,,,,,,,,179.9,Y,8.16,,,,,,,Y,X,,7.97,,,,,,,17.4,9:29
1/26/2021,2013242,NRS18_NH_10019,8/14/2018,1,NAP,Region_01,NH,CALIB,,,,2000,1998,100,110.2,,,,PERCENT,99.9,PERCENT,99.9,,,,,,,4.0 STD,3.98,7.0 STD,6.97,,,,
1/26/2021,2013242,NRS18_NH_10019,8/14/2018,1,NAP,Region_01,NH,FIELDMEAS,,,,,,,,205.8,Y,3.16,,,,,,,,A,,6.25,,,,,,,22.6,10:35
1/26/2021,2013243,NRS18_TX_10023,8/14/2018,1,CPL,Region_06,TX,CALIB,,17H102988,YSI ProDSS,1000@25C,1000,,,,,,PERCENT,99.8,PERCENT,99.8,95,758.6,,,,,7.00@26.8C,7,9.98@27.6C,9.98,25.4,25.58,,
1/26/2021,2013243,NRS18_TX_10023,8/14/2018,1,CPL,Region_06,TX,FIELDMEAS,,,,,,,,524,Y,6.86,,,,,,,Y,A,,8.04,,,,,,,29.9,8:26
