UID,PUBLICATION_DATE,SITE_ID,DATE_COL,VISIT_NO,STATE,AG_ECO9,EPA_REG,SAMPLE_TYPE,LAB,MATRIX,SAM_CODE,ANALYTE,BATCH_ID,SAMPLE_ID,RESULT,RESULT_UNITS,RL,MDL,ABSORBANCE,ABSORBANCE_UNITS,DATE_RECEIVED,DATE_ANALYZED,CONDITION_CODE,ANALYST,DILUTION_FACTOR,KIT_ID,NARS_FLAG
2013453,4/28/2021,NRS18_GA_10014,9/6/2018,1,GA,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX4,106326,,ug/L,0.15,0.1,1.484,Std. Units,10/19/2018,2/20/2019,ok,KH,,SeptX4,ND
2013453,4/28/2021,NRS18_GA_10014,9/6/2018,1,GA,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX4,106326,,ug/L,0.1,0.05,1.183,Std. Units,10/19/2018,2/20/2019,ok,KH,,SeptX4,ND
2013453,4/28/2021,NRS18_GA_10014,9/6/2018,1,GA,SAP,Region_04,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ3,106327,0.111,ug/L,0.15,0.1,1.384,Std. Units,10/12/2018,2/18/2019,ok,KH,,SeptZ3,L
2013454,4/28/2021,NRS18_WY_10021,9/7/2018,1,WY,WMT,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX5,108026,,ug/L,0.15,0.1,1.58,Std. Units,10/5/2018,2/21/2019,ok,KH,,SeptX5,ND
2013454,4/28/2021,NRS18_WY_10021,9/7/2018,1,WY,WMT,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX5,108026,,ug/L,0.1,0.05,1.158,Std. Units,10/5/2018,2/21/2019,ok,KH,,SeptX5,ND
2013454,4/28/2021,NRS18_WY_10021,9/7/2018,1,WY,WMT,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ3,108027,,ug/L,0.15,0.1,1.649,Std. Units,10/12/2018,2/18/2019,ok,KH,,SeptZ3,ND
2013455,4/28/2021,NRS18_WY_10069,9/8/2018,2,WY,WMT,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX5,109186,,ug/L,0.15,0.1,1.504,Std. Units,10/5/2018,2/21/2019,ok,KH,,SeptX5,ND
2013455,4/28/2021,NRS18_WY_10069,9/8/2018,2,WY,WMT,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX5,109186,,ug/L,0.1,0.05,1.156,Std. Units,10/5/2018,2/21/2019,ok,KH,,SeptX5,ND
2013455,4/28/2021,NRS18_WY_10069,9/8/2018,2,WY,WMT,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ5,109187,,ug/L,0.15,0.1,1.579,Std. Units,10/12/2018,2/18/2019,ok,KH,,SeptZ5,ND
2013456,4/28/2021,NRS18_RI_10002,9/10/2018,2,RI,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX3,107966,,ug/L,0.1,0.05,1.212,Std. Units,10/5/2018,2/20/2019,ok,KH,,SeptX3,ND
2013456,4/28/2021,NRS18_RI_10002,9/10/2018,2,RI,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX3,107966,,ug/L,0.15,0.1,1.524,Std. Units,10/5/2018,2/20/2019,ok,KH,,SeptX3,ND
2013456,4/28/2021,NRS18_RI_10002,9/10/2018,2,RI,NAP,Region_01,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ5,107967,,ug/L,0.15,0.1,1.582,Std. Units,10/12/2018,2/18/2019,ok,KH,,SeptZ5,ND
2013457,4/28/2021,NRS18_WI_10113,9/10/2018,1,WI,TPL,Region_05,MICX,WSLOH,WATER,REGULAR,MICX,Mcyst_Plate_1,106706,,ug/L,0.15,0.1,1.626,Std. Units,9/11/2018,10/30/2018,ok,D. Perkins,,18J7970,ND
2013457,4/28/2021,NRS18_WI_10113,9/10/2018,1,WI,TPL,Region_05,MICX,WSLOH,WATER,REGULAR,CYLSPER,Cylindro_Plate_1,106706,,ug/L,0.1,0.05,1.323,Std. Units,9/11/2018,10/30/2018,ok,D. Perkins,1,18I7751,ND
2013457,4/28/2021,NRS18_WI_10113,9/10/2018,1,WI,TPL,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ1,106707,0.196,ug/L,0.15,0.1,1.332,Std. Units,10/26/2018,2/14/2019,ok,KH,,SeptZ1,
2013458,4/28/2021,NRS18_OH_10021,9/10/2018,1,OH,NAP,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX5,102706,,ug/L,0.15,0.1,1.536,Std. Units,10/19/2018,2/21/2019,ok,KH,,SeptX5,ND
2013458,4/28/2021,NRS18_OH_10021,9/10/2018,1,OH,NAP,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX5,102706,,ug/L,0.1,0.05,1.138,Std. Units,10/19/2018,2/21/2019,ok,KH,,SeptX5,ND
2013458,4/28/2021,NRS18_OH_10021,9/10/2018,1,OH,NAP,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ3,102707,,ug/L,0.15,0.1,1.604,Std. Units,10/12/2018,2/18/2019,ok,KH,,SeptZ3,ND
2013459,4/28/2021,NRS18_IA_10016,9/10/2018,1,IA,TPL,Region_07,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX4,108626,,ug/L,0.15,0.1,1.499,Std. Units,10/19/2018,2/20/2019,ok,KH,,SeptX4,ND
2013459,4/28/2021,NRS18_IA_10016,9/10/2018,1,IA,TPL,Region_07,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX4,108626,,ug/L,0.1,0.05,1.209,Std. Units,10/19/2018,2/20/2019,ok,KH,,SeptX4,ND
2013459,4/28/2021,NRS18_IA_10016,9/10/2018,1,IA,TPL,Region_07,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ3,108627,,ug/L,0.15,0.1,1.585,Std. Units,10/12/2018,2/18/2019,ok,KH,,SeptZ3,ND
2013460,4/28/2021,NRS18_WA_10023,9/9/2018,1,WA,WMT,Region_10,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX2,108786,,ug/L,0.1,0.05,1.169,Std. Units,10/19/2018,2/19/2019,ok,KH,,SeptX2,ND
2013460,4/28/2021,NRS18_WA_10023,9/9/2018,1,WA,WMT,Region_10,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX2,108786,,ug/L,0.15,0.1,1.606,Std. Units,10/19/2018,2/19/2019,ok,KH,,SeptX2,ND
2013460,4/28/2021,NRS18_WA_10023,9/9/2018,1,WA,WMT,Region_10,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ2,108787,,ug/L,0.15,0.1,1.394,Std. Units,10/12/2018,2/14/2019,ok,KH,,SeptZ2,ND
2013461,4/28/2021,NRS18_SD_10057,9/10/2018,1,SD,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX2,898666,,ug/L,0.15,0.1,1.464,Std. Units,10/19/2018,2/19/2019,ok,KH,,SeptX2,ND
2013461,4/28/2021,NRS18_SD_10057,9/10/2018,1,SD,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX2,898666,,ug/L,0.1,0.05,1.146,Std. Units,10/19/2018,2/19/2019,ok,KH,,SeptX2,ND
2013461,4/28/2021,NRS18_SD_10057,9/10/2018,1,SD,NPL,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ5,898667,,ug/L,0.15,0.1,1.466,Std. Units,10/12/2018,2/18/2019,ok,KH,,SeptZ5,ND
2013462,4/28/2021,NRS18_MI_10039,9/11/2018,1,MI,UMW,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX1,899846,0.129,ug/L,0.15,0.1,1.361,Std. Units,10/19/2018,2/15/2019,ok,KH,,SeptX1,L
2013462,4/28/2021,NRS18_MI_10039,9/11/2018,1,MI,UMW,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX1,899846,,ug/L,0.1,0.05,0.894,Std. Units,10/19/2018,2/15/2019,ok,KH,,SeptX1,ND
2013462,4/28/2021,NRS18_MI_10039,9/11/2018,1,MI,UMW,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ3,899847,,ug/L,0.15,0.1,1.553,Std. Units,10/12/2018,2/18/2019,ok,KH,,SeptZ3,ND
2013463,4/28/2021,NRS18_SD_10041,9/11/2018,1,SD,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX1,107286,,ug/L,0.1,0.05,0.921,Std. Units,11/9/2018,2/15/2019,ok,KH,,SeptX1,ND
2013463,4/28/2021,NRS18_SD_10041,9/11/2018,1,SD,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX1,107286,,ug/L,0.15,0.1,1.465,Std. Units,11/9/2018,2/15/2019,ok,KH,,SeptX1,ND
2013463,4/28/2021,NRS18_SD_10041,9/11/2018,1,SD,NPL,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ5,107287,,ug/L,0.15,0.1,1.483,Std. Units,10/26/2018,2/18/2019,ok,KH,,SeptZ5,ND
2013464,4/28/2021,NRS18_IA_10001,9/11/2018,1,IA,TPL,Region_07,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX2,886926,,ug/L,0.15,0.1,1.485,Std. Units,10/19/2018,2/19/2019,ok,KH,,SeptX2,ND
2013464,4/28/2021,NRS18_IA_10001,9/11/2018,1,IA,TPL,Region_07,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX2,886926,,ug/L,0.1,0.05,1.201,Std. Units,10/19/2018,2/19/2019,ok,KH,,SeptX2,ND
2013464,4/28/2021,NRS18_IA_10001,9/11/2018,1,IA,TPL,Region_07,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ3,886927,,ug/L,0.15,0.1,1.561,Std. Units,10/12/2018,2/18/2019,ok,KH,,SeptZ3,ND
2013465,4/28/2021,NRS18_WI_10541,9/11/2018,1,WI,UMW,Region_05,MICX,WSLOH,WATER,REGULAR,MICX,Mcyst_Plate_1,888666,,ug/L,0.15,0.1,1.608,Std. Units,9/12/2018,10/30/2018,ok,D. Perkins,,18J7970,ND
2013465,4/28/2021,NRS18_WI_10541,9/11/2018,1,WI,UMW,Region_05,MICX,WSLOH,WATER,REGULAR,CYLSPER,Cylindro_Plate_1,888666,,ug/L,0.1,0.05,1.276,Std. Units,9/12/2018,10/30/2018,ok,D. Perkins,1,18I7751,ND
2013465,4/28/2021,NRS18_WI_10541,9/11/2018,1,WI,UMW,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ2,888667,,ug/L,0.15,0.1,1.568,Std. Units,10/26/2018,2/14/2019,ok,KH,,SeptZ2,ND
2013466,4/28/2021,NRS18_NC_10023,9/11/2018,1,NC,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX1,893146,,ug/L,0.15,0.1,1.561,Std. Units,10/5/2018,2/15/2019,ok,KH,,SeptX1,ND
2013466,4/28/2021,NRS18_NC_10023,9/11/2018,1,NC,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX1,893146,,ug/L,0.1,0.05,0.962,Std. Units,10/5/2018,2/15/2019,ok,KH,,SeptX1,ND
2013466,4/28/2021,NRS18_NC_10023,9/11/2018,1,NC,SAP,Region_04,MICZ,NCDEQ,WATER,REGULAR,MICZ,9212018,893147,,ug/L,0.15,0.1,1.159,Std. Units,9/12/2018,9/21/2018,OK,AW,1,18S09CT36,ND
2013467,4/28/2021,NRS18_MO_10001,9/11/2018,2,MO,TPL,Region_07,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX3,106486,,ug/L,0.15,0.1,1.481,Std. Units,11/9/2018,2/20/2019,ok,KH,,SeptX3,ND
2013467,4/28/2021,NRS18_MO_10001,9/11/2018,2,MO,TPL,Region_07,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX3,106486,,ug/L,0.1,0.05,1.189,Std. Units,11/9/2018,2/20/2019,ok,KH,,SeptX3,ND
2013467,4/28/2021,NRS18_MO_10001,9/11/2018,2,MO,TPL,Region_07,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ2,106487,,ug/L,0.15,0.1,1.497,Std. Units,10/26/2018,2/14/2019,ok,KH,,SeptZ2,ND
2013468,4/28/2021,NRS18_RI_10005,9/11/2018,2,RI,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX5,107746,,ug/L,0.1,0.05,1.195,Std. Units,10/5/2018,2/21/2019,ok,KH,,SeptX5,ND
2013468,4/28/2021,NRS18_RI_10005,9/11/2018,2,RI,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX5,107746,,ug/L,0.15,0.1,1.495,Std. Units,10/5/2018,2/21/2019,ok,KH,,SeptX5,ND
2013468,4/28/2021,NRS18_RI_10005,9/11/2018,2,RI,NAP,Region_01,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ4,107747,,ug/L,0.15,0.1,1.405,Std. Units,10/12/2018,2/18/2019,c,KH,,SeptZ4,ND
2013469,4/28/2021,NRS18_OH_10022,9/11/2018,1,OH,NAP,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX4,893646,,ug/L,0.1,0.05,1.199,Std. Units,10/19/2018,2/20/2019,ok,KH,,SeptX4,ND
2013469,4/28/2021,NRS18_OH_10022,9/11/2018,1,OH,NAP,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX4,893646,,ug/L,0.15,0.1,1.43,Std. Units,10/19/2018,2/20/2019,ok,KH,,SeptX4,ND
2013469,4/28/2021,NRS18_OH_10022,9/11/2018,1,OH,NAP,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ3,893647,0.117,ug/L,0.15,0.1,1.375,Std. Units,10/12/2018,2/18/2019,ok,KH,,SeptZ3,L
2013470,4/28/2021,NRS18_SD_10053,9/11/2018,1,SD,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX2,898606,,ug/L,0.15,0.1,1.523,Std. Units,10/19/2018,2/19/2019,ok,KH,,SeptX2,ND
2013470,4/28/2021,NRS18_SD_10053,9/11/2018,1,SD,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX2,898606,,ug/L,0.1,0.05,1.071,Std. Units,10/19/2018,2/19/2019,ok,KH,,SeptX2,ND
2013470,4/28/2021,NRS18_SD_10053,9/11/2018,1,SD,NPL,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ4,898607,,ug/L,0.15,0.1,1.421,Std. Units,10/12/2018,2/18/2019,ok,KH,,SeptZ4,ND
2013471,4/28/2021,NRS18_WY_10026,9/11/2018,1,WY,WMT,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX3,107986,,ug/L,0.1,0.05,1.217,Std. Units,10/22/2018,2/20/2019,ok,KH,,SeptX3,ND
2013471,4/28/2021,NRS18_WY_10026,9/11/2018,1,WY,WMT,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX3,107986,,ug/L,0.15,0.1,1.387,Std. Units,10/22/2018,2/20/2019,ok,KH,,SeptX3,ND
2013471,4/28/2021,NRS18_WY_10026,9/11/2018,1,WY,WMT,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ4,107987,,ug/L,0.15,0.1,1.44,Std. Units,10/12/2018,2/18/2019,ok,KH,,SeptZ4,ND
2013472,4/28/2021,NRS18_FL_10037,9/11/2018,1,FL,CPL,Region_04,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX1,108526,,ug/L,0.1,0.05,0.904,Std. Units,11/9/2018,2/15/2019,ok,KH,,SeptX1,ND
2013472,4/28/2021,NRS18_FL_10037,9/11/2018,1,FL,CPL,Region_04,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX1,108526,,ug/L,0.15,0.1,1.514,Std. Units,11/9/2018,2/15/2019,ok,KH,,SeptX1,ND
2013472,4/28/2021,NRS18_FL_10037,9/11/2018,1,FL,CPL,Region_04,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ3,108527,,ug/L,0.15,0.1,1.453,Std. Units,10/26/2018,2/18/2019,ok,KH,,SeptZ3,ND
2013473,4/28/2021,NRS18_CT_10001,9/12/2018,2,CT,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX2,103346,,ug/L,0.15,0.1,1.587,Std. Units,10/19/2018,2/19/2019,ok,KH,,SeptX2,ND
2013473,4/28/2021,NRS18_CT_10001,9/12/2018,2,CT,NAP,Region_01,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX2,103346,,ug/L,0.1,0.05,1.271,Std. Units,10/19/2018,2/19/2019,ok,KH,,SeptX2,ND
2013473,4/28/2021,NRS18_CT_10001,9/12/2018,2,CT,NAP,Region_01,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ5,103347,,ug/L,0.15,0.1,1.583,Std. Units,10/12/2018,2/18/2019,ok,KH,,SeptZ5,ND
2013474,4/28/2021,NRS18_MO_10029,9/12/2018,1,MO,TPL,Region_07,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX5,108346,,ug/L,0.1,0.05,1.106,Std. Units,11/9/2018,2/21/2019,ok,KH,,SeptX5,ND
2013474,4/28/2021,NRS18_MO_10029,9/12/2018,1,MO,TPL,Region_07,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX5,108346,,ug/L,0.15,0.1,1.446,Std. Units,11/9/2018,2/21/2019,ok,KH,,SeptX5,ND
2013474,4/28/2021,NRS18_MO_10029,9/12/2018,1,MO,TPL,Region_07,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ1,108347,,ug/L,0.15,0.1,1.532,Std. Units,10/26/2018,2/14/2019,ok,KH,,SeptZ1,ND
2013475,4/28/2021,NRS18_MI_10008,9/12/2018,1,MI,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX2,111466,,ug/L,0.1,0.05,1.248,Std. Units,10/19/2018,2/19/2019,ok,KH,,SeptX2,ND
2013475,4/28/2021,NRS18_MI_10008,9/12/2018,1,MI,TPL,Region_05,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX2,111466,,ug/L,0.15,0.1,1.69,Std. Units,10/19/2018,2/19/2019,ok,KH,,SeptX2,ND
2013475,4/28/2021,NRS18_MI_10008,9/12/2018,1,MI,TPL,Region_05,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ2,111467,,ug/L,0.15,0.1,1.611,Std. Units,10/12/2018,2/14/2019,ok,KH,,SeptZ2,ND
2013476,4/28/2021,NRS18_MO_10026,9/12/2018,1,MO,SAP,Region_07,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX3,111606,,ug/L,0.15,0.1,1.399,Std. Units,10/19/2018,2/20/2019,ok,KH,,SeptX3,ND
2013476,4/28/2021,NRS18_MO_10026,9/12/2018,1,MO,SAP,Region_07,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX3,111606,,ug/L,0.1,0.05,1.193,Std. Units,10/19/2018,2/20/2019,ok,KH,,SeptX3,ND
2013476,4/28/2021,NRS18_MO_10026,9/12/2018,1,MO,SAP,Region_07,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ1,111607,,ug/L,0.15,0.1,1.565,Std. Units,10/26/2018,2/14/2019,ok,KH,,SeptZ1,ND
2013477,4/28/2021,NRS18_VA_10013,9/11/2018,1,VA,SAP,Region_03,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX5,896006,,ug/L,0.15,0.1,1.483,Std. Units,11/16/2018,2/21/2019,ok,KH,,SeptX5,ND
2013477,4/28/2021,NRS18_VA_10013,9/11/2018,1,VA,SAP,Region_03,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX5,896006,,ug/L,0.1,0.05,1.138,Std. Units,11/16/2018,2/21/2019,ok,KH,,SeptX5,ND
2013477,4/28/2021,NRS18_VA_10013,9/11/2018,1,VA,SAP,Region_03,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ5,896007,,ug/L,0.15,0.1,1.556,Std. Units,11/16/2018,2/18/2019,ok,KH,,SeptZ5,ND
2013478,4/28/2021,NRS18_TN_11089,9/12/2018,1,TN,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX1,107326,,ug/L,0.15,0.1,1.525,Std. Units,11/9/2018,2/15/2019,ok,KH,,SeptX1,ND
2013478,4/28/2021,NRS18_TN_11089,9/12/2018,1,TN,SAP,Region_04,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX1,107326,,ug/L,0.1,0.05,0.948,Std. Units,11/9/2018,2/15/2019,ok,KH,,SeptX1,ND
2013478,4/28/2021,NRS18_TN_11089,9/12/2018,1,TN,SAP,Region_04,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ3,107327,,ug/L,0.15,0.1,1.587,Std. Units,10/26/2018,2/18/2019,ok,KH,,SeptZ3,ND
2013479,4/28/2021,NRS18_TX_10445,9/11/2018,1,TX,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX4,107186,,ug/L,0.15,0.1,1.472,Std. Units,10/19/2018,2/20/2019,ok,KH,,SeptX4,ND
2013479,4/28/2021,NRS18_TX_10445,9/11/2018,1,TX,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX6,107186,2.29,ug/L,1,0.5,0.754,Std. Units,10/19/2018,2/21/2019,ok,KH,10,SeptX6,
2013479,4/28/2021,NRS18_TX_10445,9/11/2018,1,TX,SPL,Region_06,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ2,107187,,ug/L,0.15,0.1,1.516,Std. Units,10/12/2018,2/14/2019,c,KH,,SeptZ2,ND
2013480,4/28/2021,NRS18_TX_10021,9/12/2018,1,TX,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX4,107106,,ug/L,0.15,0.1,1.45,Std. Units,10/19/2018,2/20/2019,ok,KH,,SeptX4,ND
2013480,4/28/2021,NRS18_TX_10021,9/12/2018,1,TX,SPL,Region_06,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX4,107106,,ug/L,0.1,0.05,1.238,Std. Units,10/19/2018,2/20/2019,ok,KH,,SeptX4,ND
2013480,4/28/2021,NRS18_TX_10021,9/12/2018,1,TX,SPL,Region_06,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ2,107107,,ug/L,0.15,0.1,1.544,Std. Units,10/12/2018,2/14/2019,ok,KH,,SeptZ2,ND
2013481,4/28/2021,NRS18_NE_10012,9/12/2018,1,NE,SPL,Region_07,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX4,890046,,ug/L,0.1,0.05,1.207,Std. Units,10/19/2018,2/20/2019,ok,KH,,SeptX4,ND
2013481,4/28/2021,NRS18_NE_10012,9/12/2018,1,NE,SPL,Region_07,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX4,890046,,ug/L,0.15,0.1,1.578,Std. Units,10/19/2018,2/20/2019,ok,KH,,SeptX4,ND
2013481,4/28/2021,NRS18_NE_10012,9/12/2018,1,NE,SPL,Region_07,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ4,890047,,ug/L,0.15,0.1,1.51,Std. Units,10/12/2018,2/18/2019,ok,KH,,SeptZ4,ND
2013482,4/28/2021,NRS18_WA_10029,9/10/2018,1,WA,WMT,Region_10,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX5,890766,,ug/L,0.1,0.05,1.165,Std. Units,10/19/2018,2/21/2019,ok,KH,,SeptX5,ND
2013482,4/28/2021,NRS18_WA_10029,9/10/2018,1,WA,WMT,Region_10,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX4,890766,,ug/L,0.15,0.1,1.516,Std. Units,10/19/2018,2/20/2019,ok,KH,,SeptX4,ND
2013482,4/28/2021,NRS18_WA_10029,9/10/2018,1,WA,WMT,Region_10,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ2,890767,,ug/L,0.15,0.1,1.576,Std. Units,10/12/2018,2/14/2019,ok,KH,,SeptZ2,ND
2013483,4/28/2021,NRS18_IA_10656,9/12/2018,1,IA,TPL,Region_07,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX2,884946,,ug/L,0.15,0.1,1.525,Std. Units,10/19/2018,2/19/2019,ok,KH,,SeptX2,ND
2013483,4/28/2021,NRS18_IA_10656,9/12/2018,1,IA,TPL,Region_07,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX2,884946,,ug/L,0.1,0.05,1.285,Std. Units,10/19/2018,2/19/2019,ok,KH,,SeptX2,ND
2013483,4/28/2021,NRS18_IA_10656,9/12/2018,1,IA,TPL,Region_07,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ3,884947,,ug/L,0.15,0.1,1.537,Std. Units,10/12/2018,2/18/2019,ok,KH,,SeptZ3,ND
2013484,4/28/2021,NRS18_PA_10218,9/12/2018,1,PA,NAP,Region_03,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX2,891886,,ug/L,0.15,0.1,1.724,Std. Units,10/19/2018,2/19/2019,ok,KH,,SeptX2,ND
2013484,4/28/2021,NRS18_PA_10218,9/12/2018,1,PA,NAP,Region_03,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX2,891886,,ug/L,0.1,0.05,1.266,Std. Units,10/19/2018,2/19/2019,ok,KH,,SeptX2,ND
2013484,4/28/2021,NRS18_PA_10218,9/12/2018,1,PA,NAP,Region_03,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ5,891887,,ug/L,0.15,0.1,1.569,Std. Units,10/12/2018,2/18/2019,c,KH,,SeptZ5,ND
2013485,4/28/2021,NRS18_SD_10014,9/12/2018,1,SD,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX3,108586,,ug/L,0.15,0.1,1.517,Std. Units,11/9/2018,2/20/2019,ok,KH,,SeptX3,ND
2013485,4/28/2021,NRS18_SD_10014,9/12/2018,1,SD,NPL,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX3,108586,,ug/L,0.1,0.05,1.184,Std. Units,11/9/2018,2/20/2019,ok,KH,,SeptX3,ND
2013485,4/28/2021,NRS18_SD_10014,9/12/2018,1,SD,NPL,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ2,108587,0.113,ug/L,0.15,0.1,1.366,Std. Units,10/26/2018,2/14/2019,ok,KH,,SeptZ2,L
2013486,4/28/2021,NRS18_WY_11151,9/12/2018,1,WY,XER,Region_08,MICX,EnviroScience,WATER,REGULAR,MICX,SeptX4,107906,,ug/L,0.15,0.1,1.419,Std. Units,10/22/2018,2/20/2019,ok,KH,,SeptX4,ND
2013486,4/28/2021,NRS18_WY_11151,9/12/2018,1,WY,XER,Region_08,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX4,107906,,ug/L,0.1,0.05,1.209,Std. Units,10/22/2018,2/20/2019,ok,KH,,SeptX4,ND
2013486,4/28/2021,NRS18_WY_11151,9/12/2018,1,WY,XER,Region_08,MICZ,EnviroScience,WATER,REGULAR,MICZ,SeptZ4,107907,,ug/L,0.15,0.1,1.412,Std. Units,10/12/2018,2/18/2019,ok,KH,,SeptZ4,ND
2013487,4/28/2021,NRS18_KY_10033,9/11/2018,1,KY,TPL,Region_04,MICX,EnviroScience,WATER,REGULAR,CYLSPER,SeptX5,102286,,ug/L,0.1,0.05,1.185,Std. Units,10/22/2018,2/21/2019,ok,KH,,SeptX5,ND
